START_DATE*,START_DATE,START_TIME,END_DATE*,END_DATE,END_TIME,CATEGORY*,TIME Diff.,TIME Diff. (hours),START*,STOP*,MILES*,SPEED,PURPOSE*,,,,
09-10-2016 10:28,09-10-2016,10:28:00 AM,09-10-2016 10:45,09-10-2016,10:45:00 AM,Business,00:17:00,0.283333333,Unknown Location,Unknown Location,2.8,9.882352941,,,,,
09-11-2016 09:51,09-11-2016,09:51:00 AM,09-11-2016 09:55,09-11-2016,09:55:00 AM,Business,00:04:00,0.066666667,Unknown Location,Unknown Location,8.6,129,,,,,
09-12-2016 08:07,09-12-2016,08:07:00 AM,09-12-2016 08:12,09-12-2016,08:12:00 AM,Business,00:05:00,0.083333333,Unknown Location,Unknown Location,3.6,43.2,,,,,
09-12-2016 11:15,09-12-2016,11:15:00 AM,09-12-2016 11:24,09-12-2016,11:24:00 AM,Business,00:09:00,0.15,Unknown Location,Unknown Location,1.7,11.33333333,,,,,
09-12-2016 13:04,09-12-2016,01:04:00 PM,09-12-2016 13:44,09-12-2016,01:44:00 PM,Business,00:40:00,0.666666667,Unknown Location,Unknown Location,11.5,17.25,,,,,
13-09-2016,13-09-2016,04:56:00 PM,13-09-2016,13-09-2016,05:02:00 PM,Business,00:06:00,0.1,Unknown Location,Unknown Location,0.7,7,,,,,
14-09-2016,14-09-2016,11:55:00 AM,14-09-2016,14-09-2016,11:59:00 AM,Business,00:04:00,0.066666667,Unknown Location,Unknown Location,0.7,10.5,,,,,
15-09-2016,15-09-2016,08:33:00 PM,15-09-2016,15-09-2016,08:38:00 PM,Business,00:05:00,0.083333333,Unknown Location,Unknown Location,0.9,10.8,,,,,
18-09-2016,18-09-2016,06:07:00 PM,18-09-2016,18-09-2016,06:11:00 PM,Business,00:04:00,0.066666667,Unknown Location,Unknown Location,9.4,141,,,,,
19-09-2016,19-09-2016,06:18:00 AM,19-09-2016,19-09-2016,06:49:00 AM,Business,00:31:00,0.516666667,R?walpindi,Unknown Location,18.2,35.22580645,,,,,
19-09-2016,19-09-2016,02:40:00 PM,19-09-2016,19-09-2016,02:56:00 PM,Business,00:16:00,0.266666667,Unknown Location,Islamabad,10.5,39.375,,,,,
19-09-2016,19-09-2016,04:23:00 PM,19-09-2016,19-09-2016,04:31:00 PM,Business,00:08:00,0.133333333,Islamabad,Unknown Location,5.7,42.75,,,,,
19-09-2016,19-09-2016,05:36:00 PM,19-09-2016,19-09-2016,06:20:00 PM,Business,00:44:00,0.733333333,Unknown Location,Unknown Location,18,24.54545455,,,,,
19-09-2016,19-09-2016,07:10:00 PM,19-09-2016,19-09-2016,07:49:00 PM,Business,00:39:00,0.65,Unknown Location,Islamabad,18.3,28.15384615,,,,,
20-09-2016,20-09-2016,11:29:00 AM,20-09-2016,20-09-2016,11:48:00 AM,Business,00:19:00,0.316666667,Islamabad,Unknown Location,16.5,52.10526316,,,,,
20-09-2016,20-09-2016,08:47:00 PM,20-09-2016,20-09-2016,10:47:00 PM,Business,02:00:00,2,Unknown Location,R?walpindi,9.6,4.8,,,,,
23-09-2016,23-09-2016,01:15:00 PM,23-09-2016,23-09-2016,01:40:00 PM,Business,00:25:00,0.416666667,Karachi,Karachi,2.9,6.96,,,,,
24-09-2016,24-09-2016,02:34:00 PM,24-09-2016,24-09-2016,03:15:00 PM,Business,00:41:00,0.683333333,Karachi,Unknown Location,8.2,12,,,,,
24-09-2016,24-09-2016,08:29:00 PM,24-09-2016,24-09-2016,08:33:00 PM,Business,00:04:00,0.066666667,Unknown Location,Unknown Location,2.4,36,,,,,
27-09-2016,27-09-2016,01:21:00 PM,27-09-2016,27-09-2016,02:43:00 PM,Business,01:22:00,1.366666667,Lahore,Lahore,9.8,7.170731707,,,,,
27-09-2016,27-09-2016,07:14:00 PM,27-09-2016,27-09-2016,08:34:00 PM,Business,01:20:00,1.333333333,Lahore,Unknown Location,7.3,5.475,,,,,
27-09-2016,27-09-2016,09:01:00 PM,28-09-2016,28-09-2016,02:37:00 AM,Business,05:36:00,5.6,Unknown Location,Unknown Location,195.6,34.92857143,,,,,
28-09-2016,28-09-2016,05:21:00 PM,28-09-2016,28-09-2016,07:36:00 PM,Business,02:15:00,2.25,Islamabad,Unknown Location,20.5,9.111111111,,,,,
29-09-2016,29-09-2016,04:13:00 PM,29-09-2016,29-09-2016,06:47:00 PM,Business,02:34:00,2.566666667,Unknown Location,Islamabad,12.6,4.909090909,,,,,
30-09-2016,30-09-2016,05:39:00 PM,30-09-2016,30-09-2016,08:20:00 PM,Business,02:41:00,2.683333333,Islamabad,Islamabad,37.7,14.04968944,,,,,
30-09-2016,30-09-2016,08:59:00 PM,30-09-2016,30-09-2016,10:34:00 PM,Business,01:35:00,1.583333333,Islamabad,Unknown Location,16.7,10.54736842,,,,,
10-03-2016 18:17,10-03-2016,06:17:00 PM,10-03-2016 18:34,10-03-2016,06:34:00 PM,Business,00:17:00,0.283333333,Islamabad,Islamabad,2.8,9.882352941,,,,,
10-03-2016 18:51,10-03-2016,06:51:00 PM,10-03-2016 19:01,10-03-2016,07:01:00 PM,Business,00:10:00,0.166666667,Islamabad,Islamabad,1.6,9.6,,,,,
10-03-2016 22:04,10-03-2016,10:04:00 PM,10-03-2016 22:33,10-03-2016,10:33:00 PM,Business,00:29:00,0.483333333,Islamabad,Unknown Location,12.7,26.27586207,,,,,
10-04-2016 09:50,10-04-2016,09:50:00 AM,10-04-2016 10:52,10-04-2016,10:52:00 AM,Business,01:02:00,1.033333333,Unknown Location,Unknown Location,28.6,27.67741935,,,,,
10-06-2016 08:49,10-06-2016,08:49:00 AM,10-06-2016 11:36,10-06-2016,11:36:00 AM,Business,02:47:00,2.783333333,Unknown Location,R?walpindi,17.9,6.431137725,,,,,
10-06-2016 19:46,10-06-2016,07:46:00 PM,10-06-2016 20:26,10-06-2016,08:26:00 PM,Business,00:40:00,0.666666667,Unknown Location,Unknown Location,13.8,20.7,,,,,
10-07-2016 11:27,10-07-2016,11:27:00 AM,10-07-2016 11:50,10-07-2016,11:50:00 AM,Business,00:23:00,0.383333333,Lahore,Lahore,2.6,6.782608696,,,,,
10-07-2016 13:52,10-07-2016,01:52:00 PM,10-07-2016 14:08,10-07-2016,02:08:00 PM,Business,00:16:00,0.266666667,Lahore,Unknown Location,5.8,21.75,,,,,
10-07-2016 14:29,10-07-2016,02:29:00 PM,10-07-2016 15:11,10-07-2016,03:11:00 PM,Business,00:42:00,0.7,Unknown Location,Lahore,8.3,11.85714286,,,,,
10-07-2016 15:47,10-07-2016,03:47:00 PM,10-07-2016 16:02,10-07-2016,04:02:00 PM,Business,00:15:00,0.25,Lahore,Lahore,2.4,9.6,,,,,
10-07-2016 18:08,10-07-2016,06:08:00 PM,10-07-2016 18:27,10-07-2016,06:27:00 PM,Business,00:19:00,0.316666667,Lahore,Lahore,3.1,9.789473684,,,,,
10-07-2016 18:33,10-07-2016,06:33:00 PM,10-07-2016 19:01,10-07-2016,07:01:00 PM,Business,00:28:00,0.466666667,Lahore,Lahore,6.1,13.07142857,,,,,
10-09-2016 14:04,10-09-2016,02:04:00 PM,10-09-2016 14:23,10-09-2016,02:23:00 PM,Business,00:19:00,0.316666667,Unknown Location,Unknown Location,7.7,24.31578947,Temporary Site,,,,
10-10-2016 17:22,10-10-2016,05:22:00 PM,10-10-2016 17:28,10-10-2016,05:28:00 PM,Business,00:06:00,0.1,Islamabad,Islamabad,1.7,17,,,,,
10-10-2016 17:33,10-10-2016,05:33:00 PM,10-10-2016 18:13,10-10-2016,06:13:00 PM,Business,00:40:00,0.666666667,Islamabad,Unknown Location,9.5,14.25,,,,,
10-11-2016 01:27,10-11-2016,01:27:00 AM,10-11-2016 02:08,10-11-2016,02:08:00 AM,Business,00:41:00,0.683333333,Unknown Location,R?walpindi,17.1,25.02439024,Meeting,,,,
13-10-2016,13-10-2016,11:20:00 AM,13-10-2016,13-10-2016,11:58:00 AM,Business,00:38:00,0.633333333,Unknown Location,Islamabad,9.8,15.47368421,,,,,
13-10-2016,13-10-2016,12:08:00 PM,13-10-2016,13-10-2016,12:14:00 PM,Business,00:06:00,0.1,Islamabad,Islamabad,1,10,,,,,
13-10-2016,13-10-2016,01:37:00 PM,13-10-2016,13-10-2016,01:46:00 PM,Business,00:09:00,0.15,Islamabad,Islamabad,2.3,15.33333333,,,,,
13-10-2016,13-10-2016,04:08:00 PM,13-10-2016,13-10-2016,04:53:00 PM,Business,00:45:00,0.75,Islamabad,Unknown Location,10.9,14.53333333,,,,,
14-10-2016,14-10-2016,08:50:00 AM,14-10-2016,14-10-2016,09:44:00 AM,Business,00:54:00,0.9,Unknown Location,R?walpindi,12.7,14.11111111,,,,,
14-10-2016,14-10-2016,10:16:00 AM,14-10-2016,14-10-2016,10:52:00 AM,Business,00:36:00,0.6,R?walpindi,Unknown Location,12.4,20.66666667,,,,,
14-10-2016,14-10-2016,03:56:00 PM,14-10-2016,14-10-2016,04:20:00 PM,Business,00:24:00,0.4,Unknown Location,Unknown Location,3.8,9.5,,,,,
14-10-2016,14-10-2016,11:54:00 PM,15-10-2016,15-10-2016,02:06:00 AM,Business,02:12:00,2.2,Unknown Location,R?walpindi,17,7.727272727,Meeting,,,,
15-10-2016,15-10-2016,10:28:00 PM,15-10-2016,15-10-2016,10:48:00 PM,Business,00:20:00,0.333333333,Morrisville,Morrisville,6.2,18.6,,,,,
16-10-2016,16-10-2016,12:01:00 AM,16-10-2016,16-10-2016,12:14:00 AM,Business,00:13:00,0.216666667,Morrisville,Cary,3.1,14.30769231,,,,,
16-10-2016,16-10-2016,12:52:00 PM,16-10-2016,16-10-2016,01:11:00 PM,Business,00:19:00,0.316666667,Cary,Durham,10.5,33.15789474,Meeting,,,,
16-10-2016,16-10-2016,02:40:00 PM,16-10-2016,16-10-2016,03:01:00 PM,Business,00:21:00,0.35,Durham,Morrisville,8.1,23.14285714,,,,,
16-10-2016,16-10-2016,03:10:00 PM,16-10-2016,16-10-2016,03:19:00 PM,Business,00:09:00,0.15,Morrisville,Cary,3.1,20.66666667,,,,,
16-10-2016,16-10-2016,07:27:00 PM,16-10-2016,16-10-2016,07:33:00 PM,Business,00:06:00,0.1,Whitebridge,Parkway,2.1,21,Meeting,,,,
16-10-2016,16-10-2016,08:30:00 PM,16-10-2016,16-10-2016,08:39:00 PM,Business,00:09:00,0.15,Cary,Morrisville,4.3,28.66666667,,,,,
16-10-2016,16-10-2016,09:34:00 PM,16-10-2016,16-10-2016,09:41:00 PM,Business,00:07:00,0.116666667,Morrisville,Cary,2.5,21.42857143,Meal/Entertain,,,,
17-10-2016,17-10-2016,03:19:00 PM,17-10-2016,17-10-2016,03:57:00 PM,Business,00:38:00,0.633333333,Cary,Raleigh,20.6,32.52631579,,,,,
17-10-2016,17-10-2016,04:29:00 PM,17-10-2016,17-10-2016,05:11:00 PM,Business,00:42:00,0.7,Raleigh,Cary,17.6,25.14285714,,,,,
17-10-2016,17-10-2016,06:02:00 PM,17-10-2016,17-10-2016,06:16:00 PM,Business,00:14:00,0.233333333,Cary,Apex,5.6,24,,,,,
17-10-2016,17-10-2016,06:31:00 PM,17-10-2016,17-10-2016,06:45:00 PM,Business,00:14:00,0.233333333,Apex,Apex,3.3,14.14285714,,,,,
17-10-2016,17-10-2016,07:08:00 PM,17-10-2016,17-10-2016,07:25:00 PM,Business,00:17:00,0.283333333,Apex,Cary,5.3,18.70588235,,,,,
18-10-2016,18-10-2016,08:12:00 AM,18-10-2016,18-10-2016,08:22:00 AM,Business,00:10:00,0.166666667,Whitebridge,Edgehill Farms,3.3,19.8,,,,,
18-10-2016,18-10-2016,08:53:00 AM,18-10-2016,18-10-2016,09:02:00 AM,Business,00:09:00,0.15,Edgehill Farms,Whitebridge,3.3,22,,,,,
18-10-2016,18-10-2016,10:41:00 AM,18-10-2016,18-10-2016,11:09:00 AM,Business,00:28:00,0.466666667,Cary,Morrisville,7.9,16.92857143,Temporary Site,,,,
18-10-2016,18-10-2016,06:12:00 PM,18-10-2016,18-10-2016,06:33:00 PM,Business,00:21:00,0.35,Oakland,Emeryville,13,37.14285714,,,,,
18-10-2016,18-10-2016,07:03:00 PM,18-10-2016,18-10-2016,07:13:00 PM,Business,00:10:00,0.166666667,Emeryville,Berkeley,3,18,,,,,
18-10-2016,18-10-2016,08:31:00 PM,18-10-2016,18-10-2016,08:37:00 PM,Business,00:06:00,0.1,Berkeley,Emeryville,3,30,,,,,
19-10-2016,19-10-2016,09:33:00 AM,19-10-2016,19-10-2016,09:47:00 AM,Business,00:14:00,0.233333333,Emeryville,Oakland,3.8,16.28571429,,,,,
19-10-2016,19-10-2016,09:54:00 AM,19-10-2016,19-10-2016,10:21:00 AM,Business,00:27:00,0.45,Oakland,San Francisco,9.5,21.11111111,,,,,
19-10-2016,19-10-2016,01:45:00 PM,19-10-2016,19-10-2016,01:56:00 PM,Business,00:11:00,0.183333333,SOMISSPO,French Quarter,1.7,9.272727273,,,,,
19-10-2016,19-10-2016,02:02:00 PM,19-10-2016,19-10-2016,02:31:00 PM,Business,00:29:00,0.483333333,San Francisco,Berkeley,10.8,22.34482759,,,,,
19-10-2016,19-10-2016,03:44:00 PM,19-10-2016,19-10-2016,04:02:00 PM,Business,00:18:00,0.3,West Berkeley,North Berkeley Hills,4.1,13.66666667,,,,,
19-10-2016,19-10-2016,04:06:00 PM,19-10-2016,19-10-2016,04:19:00 PM,Business,00:13:00,0.216666667,North Berkeley Hills,Southside,2.2,10.15384615,,,,,
19-10-2016,19-10-2016,04:33:00 PM,19-10-2016,19-10-2016,05:01:00 PM,Business,00:28:00,0.466666667,Berkeley,Emeryville,4.6,9.857142857,,,,,
20-10-2016,20-10-2016,11:26:00 AM,20-10-2016,20-10-2016,11:34:00 AM,Business,00:08:00,0.133333333,Emeryville,Berkeley,3.1,23.25,,,,,
20-10-2016,20-10-2016,12:19:00 PM,20-10-2016,20-10-2016,01:17:00 PM,Business,00:58:00,0.966666667,Berkeley,San Jose,47.7,49.34482759,,,,,
20-10-2016,20-10-2016,08:44:00 PM,20-10-2016,20-10-2016,09:37:00 PM,Business,00:53:00,0.883333333,San Jose,Emeryville,44.6,50.49056604,,,,,
21-10-2016,21-10-2016,10:06:00 AM,21-10-2016,21-10-2016,10:21:00 AM,Business,00:15:00,0.25,Emeryville,Oakland,13.2,52.8,,,,,
22-10-2016,22-10-2016,12:54:00 AM,22-10-2016,22-10-2016,01:09:00 AM,Business,00:15:00,0.25,Morrisville,Cary,8.7,34.8,,,,,
22-10-2016,22-10-2016,01:26:00 PM,22-10-2016,22-10-2016,02:03:00 PM,Business,00:37:00,0.616666667,Cary,Raleigh,17.2,27.89189189,,,,,
22-10-2016,22-10-2016,05:08:00 PM,22-10-2016,22-10-2016,05:55:00 PM,Business,00:47:00,0.783333333,Raleigh,Cary,14,17.87234043,,,,,
23-10-2016,23-10-2016,09:24:00 AM,23-10-2016,23-10-2016,10:05:00 AM,Business,00:41:00,0.683333333,Cary,Raleigh,28.1,41.12195122,,,,,
23-10-2016,23-10-2016,12:17:00 PM,23-10-2016,23-10-2016,12:59:00 PM,Business,00:42:00,0.7,Raleigh,Cary,28.2,40.28571429,,,,,
23-10-2016,23-10-2016,07:04:00 PM,23-10-2016,23-10-2016,07:14:00 PM,Business,00:10:00,0.166666667,Cary,Morrisville,3.1,18.6,Meal/Entertain,,,,
23-10-2016,23-10-2016,09:10:00 PM,23-10-2016,23-10-2016,09:25:00 PM,Business,00:15:00,0.25,Morrisville,Cary,3.1,12.4,Customer Visit,,,,
24-10-2016,24-10-2016,02:57:00 PM,24-10-2016,24-10-2016,03:26:00 PM,Business,00:29:00,0.483333333,Cary,Durham,16.4,33.93103448,,,,,
24-10-2016,24-10-2016,03:33:00 PM,24-10-2016,24-10-2016,04:13:00 PM,Business,00:40:00,0.666666667,Durham,Morrisville,15.4,23.1,,,,,
24-10-2016,24-10-2016,04:34:00 PM,24-10-2016,24-10-2016,04:41:00 PM,Business,00:07:00,0.116666667,Morrisville,Cary,2.2,18.85714286,,,,,
25-10-2016,25-10-2016,01:27:00 PM,25-10-2016,25-10-2016,02:08:00 PM,Business,00:41:00,0.683333333,Cary,Apex,11.2,16.3902439,,,,,
25-10-2016,25-10-2016,03:04:00 PM,25-10-2016,25-10-2016,03:11:00 PM,Business,00:07:00,0.116666667,Apex,Eagle Rock,2.2,18.85714286,,,,,
25-10-2016,25-10-2016,03:16:00 PM,25-10-2016,25-10-2016,03:33:00 PM,Business,00:17:00,0.283333333,Eagle Rock,Cary,3.6,12.70588235,,,,,
25-10-2016,25-10-2016,08:00:00 PM,25-10-2016,25-10-2016,08:11:00 PM,Business,00:11:00,0.183333333,Whitebridge,Savon Height,3.6,19.63636364,Meal/Entertain,,,,
25-10-2016,25-10-2016,08:54:00 PM,25-10-2016,25-10-2016,09:03:00 PM,Business,00:09:00,0.15,Savon Height,Parkway,4.9,32.66666667,,,,,
25-10-2016,25-10-2016,10:24:00 PM,25-10-2016,25-10-2016,10:45:00 PM,Business,00:21:00,0.35,Parkway,Whitebridge,8.7,24.85714286,Errand/Supplies,,,,
26-10-2016,26-10-2016,07:25:00 PM,26-10-2016,26-10-2016,07:31:00 PM,Business,00:06:00,0.1,Whitebridge,Parkway,2.1,21,Meeting,,,,
26-10-2016,26-10-2016,08:53:00 PM,26-10-2016,26-10-2016,09:03:00 PM,Business,00:10:00,0.166666667,Parkway,Whitebridge,2.1,12.6,,,,,
27-10-2016,27-10-2016,06:51:00 PM,27-10-2016,27-10-2016,07:16:00 PM,Business,00:25:00,0.416666667,Cary,Morrisville,8.4,20.16,Meeting,,,,
27-10-2016,27-10-2016,07:20:00 PM,27-10-2016,27-10-2016,07:35:00 PM,Business,00:15:00,0.25,Morrisville,Morrisville,5.9,23.6,,,,,
27-10-2016,27-10-2016,07:52:00 PM,27-10-2016,27-10-2016,08:21:00 PM,Business,00:29:00,0.483333333,Huntington Woods,Huntington Woods,12.1,25.03448276,,,,,
27-10-2016,27-10-2016,08:47:00 PM,27-10-2016,27-10-2016,08:54:00 PM,Business,00:07:00,0.116666667,Huntington Woods,Weston,3.9,33.42857143,,,,,
27-10-2016,27-10-2016,09:26:00 PM,27-10-2016,27-10-2016,09:48:00 PM,Business,00:22:00,0.366666667,Morrisville,Cary,6.2,16.90909091,,,,,
28-10-2016,28-10-2016,11:34:00 AM,28-10-2016,28-10-2016,11:52:00 AM,Business,00:18:00,0.3,Cary,Durham,10.4,34.66666667,Meeting,,,,
28-10-2016,28-10-2016,01:06:00 PM,28-10-2016,28-10-2016,01:36:00 PM,Business,00:30:00,0.5,Durham,Cary,9.9,19.8,Meeting,,,,
28-10-2016,28-10-2016,03:53:00 PM,28-10-2016,28-10-2016,05:59:00 PM,Business,02:06:00,2.1,Cary,Winston Salem,107,50.95238095,Meeting,,,,
28-10-2016,28-10-2016,06:13:00 PM,28-10-2016,28-10-2016,08:07:00 PM,Business,01:54:00,1.9,Winston Salem,Asheville,133.6,70.31578947,Meeting,,,,
28-10-2016,28-10-2016,08:13:00 PM,28-10-2016,28-10-2016,10:00:00 PM,Business,01:47:00,1.783333333,Asheville,Topton,91.8,51.47663551,Meeting,,,,
29-10-2016,29-10-2016,03:22:00 PM,29-10-2016,29-10-2016,05:05:00 PM,Business,01:43:00,1.716666667,Topton,Hayesville,40.7,23.70873786,Meeting,,,,
29-10-2016,29-10-2016,05:13:00 PM,29-10-2016,29-10-2016,07:19:00 PM,Business,02:06:00,2.1,Hayesville,Topton,75.7,36.04761905,,,,,
30-10-2016,30-10-2016,07:49:00 AM,30-10-2016,30-10-2016,08:30:00 AM,Business,00:41:00,0.683333333,Topton,Bryson City,29.8,43.6097561,,,,,
30-10-2016,30-10-2016,09:07:00 AM,30-10-2016,30-10-2016,10:09:00 AM,Business,01:02:00,1.033333333,Bryson City,Bryson City,16.3,15.77419355,,,,,
30-10-2016,30-10-2016,10:11:00 AM,30-10-2016,30-10-2016,10:38:00 AM,Business,00:27:00,0.45,Bryson City,Bryson City,6.5,14.44444444,,,,,
30-10-2016,30-10-2016,10:51:00 AM,30-10-2016,30-10-2016,11:21:00 AM,Business,00:30:00,0.5,Bryson City,Bryson City,6.3,12.6,,,,,
30-10-2016,30-10-2016,12:24:00 PM,30-10-2016,30-10-2016,12:35:00 PM,Business,00:11:00,0.183333333,Bryson City,Almond,6.6,36,,,,,
30-10-2016,30-10-2016,12:58:00 PM,30-10-2016,30-10-2016,01:18:00 PM,Business,00:20:00,0.333333333,Almond,Bryson City,15.2,45.6,,,,,
30-10-2016,30-10-2016,01:24:00 PM,30-10-2016,30-10-2016,02:37:00 PM,Business,01:13:00,1.216666667,Bryson City,Asheville,68.4,56.21917808,,,,,
30-10-2016,30-10-2016,03:22:00 PM,30-10-2016,30-10-2016,06:23:00 PM,Business,03:01:00,3.016666667,Asheville,Mebane,195.9,64.93922652,,,,,
30-10-2016,30-10-2016,06:26:00 PM,30-10-2016,30-10-2016,07:39:00 PM,Business,01:13:00,1.216666667,Mebane,Cary,45.2,37.15068493,,,,,
31-10-2016,31-10-2016,06:11:00 PM,31-10-2016,31-10-2016,06:20:00 PM,Business,00:09:00,0.15,Cary,Morrisville,3.2,21.33333333,,,,,
31-10-2016,31-10-2016,06:47:00 PM,31-10-2016,31-10-2016,07:16:00 PM,Business,00:29:00,0.483333333,Morrisville,Raleigh,10.3,21.31034483,,,,,
31-10-2016,31-10-2016,08:18:00 PM,31-10-2016,31-10-2016,08:44:00 PM,Business,00:26:00,0.433333333,Raleigh,Cary,13.1,30.23076923,,,,,
31-10-2016,31-10-2016,09:45:00 PM,31-10-2016,31-10-2016,10:10:00 PM,Business,00:25:00,0.416666667,Savon Height,Whitebridge,9.6,23.04,Errand/Supplies,,,,
11-01-2016 11:50,11-01-2016,11:50:00 AM,11-01-2016 12:27,11-01-2016,12:27:00 PM,Business,00:37:00,0.616666667,Cary,Durham,16.5,26.75675676,,,,,
11-01-2016 16:29,11-01-2016,04:29:00 PM,11-01-2016 17:02,11-01-2016,05:02:00 PM,Business,00:33:00,0.55,Durham,Cary,12.8,23.27272727,,,,,
11-01-2016 17:35,11-01-2016,05:35:00 PM,11-01-2016 17:42,11-01-2016,05:42:00 PM,Business,00:07:00,0.116666667,Whitebridge,Whitebridge,1.2,10.28571429,,,,,
11-01-2016 19:14,11-01-2016,07:14:00 PM,11-01-2016 19:20,11-01-2016,07:20:00 PM,Business,00:06:00,0.1,Whitebridge,Whitebridge,1,10,,,,,
11-01-2016 19:59,11-01-2016,07:59:00 PM,11-01-2016 20:12,11-01-2016,08:12:00 PM,Business,00:13:00,0.216666667,Whitebridge,Whitebridge,4.1,18.92307692,,,,,
11-01-2016 20:41,11-01-2016,08:41:00 PM,11-01-2016 20:55,11-01-2016,08:55:00 PM,Business,00:14:00,0.233333333,Whitebridge,Whitebridge,4.2,18,Meal/Entertain,,,,
11-02-2016 15:10,11-02-2016,03:10:00 PM,11-02-2016 15:18,11-02-2016,03:18:00 PM,Business,00:08:00,0.133333333,Whitebridge,Westpark Place,1.4,10.5,,,,,
11-02-2016 15:45,11-02-2016,03:45:00 PM,11-02-2016 15:52,11-02-2016,03:52:00 PM,Business,00:07:00,0.116666667,Westpark Place,Whitebridge,1.8,15.42857143,,,,,
11-02-2016 16:46,11-02-2016,04:46:00 PM,11-02-2016 17:11,11-02-2016,05:11:00 PM,Business,00:25:00,0.416666667,Cary,Morrisville,8.5,20.4,Meeting,,,,
11-02-2016 17:34,11-02-2016,05:34:00 PM,11-02-2016 17:49,11-02-2016,05:49:00 PM,Business,00:15:00,0.25,Morrisville,Morrisville,5,20,,,,,
11-02-2016 17:53,11-02-2016,05:53:00 PM,11-02-2016 18:00,11-02-2016,06:00:00 PM,Business,00:07:00,0.116666667,Morrisville,Cary,3.8,32.57142857,,,,,
11-03-2016 11:28,11-03-2016,11:28:00 AM,11-03-2016 11:34,11-03-2016,11:34:00 AM,Business,00:06:00,0.1,Whitebridge,Hazelwood,2.5,25,,,,,
11-03-2016 12:43,11-03-2016,12:43:00 PM,11-03-2016 12:49,11-03-2016,12:49:00 PM,Business,00:06:00,0.1,Hazelwood,Whitebridge,2.4,24,,,,,
11-03-2016 13:42,11-03-2016,01:42:00 PM,11-03-2016 13:47,11-03-2016,01:47:00 PM,Business,00:05:00,0.083333333,Whitebridge,Westpark Place,1.4,16.8,,,,,
11-03-2016 14:13,11-03-2016,02:13:00 PM,11-03-2016 14:26,11-03-2016,02:26:00 PM,Business,00:13:00,0.216666667,Westpark Place,Whitebridge,1.8,8.307692308,,,,,
11-03-2016 18:51,11-03-2016,06:51:00 PM,11-03-2016 19:08,11-03-2016,07:08:00 PM,Business,00:17:00,0.283333333,Cary,Morrisville,3.1,10.94117647,Meal/Entertain,,,,
11-03-2016 22:46,11-03-2016,10:46:00 PM,11-03-2016 22:58,11-03-2016,10:58:00 PM,Business,00:12:00,0.2,Morrisville,Cary,3.1,15.5,Customer Visit,,,,
11-04-2016 10:02,11-04-2016,10:02:00 AM,11-04-2016 10:18,11-04-2016,10:18:00 AM,Business,00:16:00,0.266666667,Cary,Morrisville,7.9,29.625,Temporary Site,,,,
11-04-2016 18:14,11-04-2016,06:14:00 PM,11-04-2016 18:21,11-04-2016,06:21:00 PM,Business,00:07:00,0.116666667,San Jose,Santa Clara,3.8,32.57142857,,,,,
11-04-2016 21:04,11-04-2016,09:04:00 PM,11-04-2016 21:20,11-04-2016,09:20:00 PM,Business,00:16:00,0.266666667,Agnew,Cory,4.3,16.125,,,,,
11-04-2016 22:12,11-04-2016,10:12:00 PM,11-04-2016 22:25,11-04-2016,10:25:00 PM,Business,00:13:00,0.216666667,Cory,Agnew,3.9,18,,,,,
11-05-2016 08:34,11-05-2016,08:34:00 AM,11-05-2016 08:43,11-05-2016,08:43:00 AM,Business,00:09:00,0.15,Agnew,Renaissance,2.2,14.66666667,,,,,
11-05-2016 17:29,11-05-2016,05:29:00 PM,11-05-2016 17:40,11-05-2016,05:40:00 PM,Business,00:11:00,0.183333333,Renaissance,Agnew,2.8,15.27272727,,,,,
11-05-2016 19:20,11-05-2016,07:20:00 PM,11-05-2016 19:28,11-05-2016,07:28:00 PM,Business,00:08:00,0.133333333,Agnew,Agnew,2.2,16.5,,,,,
11-06-2016 10:50,11-06-2016,10:50:00 AM,11-06-2016 11:04,11-06-2016,11:04:00 AM,Business,00:14:00,0.233333333,Agnew,Renaissance,2.4,10.28571429,,,,,
11-06-2016 16:05,11-06-2016,04:05:00 PM,11-06-2016 16:22,11-06-2016,04:22:00 PM,Business,00:17:00,0.283333333,Renaissance,Agnew,2.8,9.882352941,Meeting,,,,
11-06-2016 16:27,11-06-2016,04:27:00 PM,11-06-2016 17:28,11-06-2016,05:28:00 PM,Business,01:01:00,1.016666667,Santa Clara,Berkeley,43.9,43.18032787,Customer Visit,,,,
11-06-2016 19:04,11-06-2016,07:04:00 PM,11-06-2016 19:12,11-06-2016,07:12:00 PM,Business,00:08:00,0.133333333,Downtown,West Berkeley,1.8,13.5,,,,,
11-06-2016 20:06,11-06-2016,08:06:00 PM,11-06-2016 20:21,11-06-2016,08:21:00 PM,Business,00:15:00,0.25,West Berkeley,Central,3.3,13.2,,,,,
11-07-2016 12:28,11-07-2016,12:28:00 PM,11-07-2016 12:57,11-07-2016,12:57:00 PM,Business,00:29:00,0.483333333,Berkeley,San Francisco,11.8,24.4137931,Between Offices,,,,
11-07-2016 19:17,11-07-2016,07:17:00 PM,11-07-2016 19:57,11-07-2016,07:57:00 PM,Business,00:40:00,0.666666667,San Francisco,Berkeley,13.2,19.8,Between Offices,,,,
11-08-2016 10:29,11-08-2016,10:29:00 AM,11-08-2016 10:57,11-08-2016,10:57:00 AM,Business,00:28:00,0.466666667,Berkeley,San Francisco,12.2,26.14285714,Between Offices,,,,
